learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
2.13E7,28.34375,3.9595761336386204E-8,2.13E7,73.65460563380282,44.48673995856407,45.987632604915675,37.53166793238207,2.13E7,5400.0
2.14E7,28.46875,3.9770384319126606E-8,2.14E7,73.65368691588785,44.48461030116966,45.98619619059773,37.52928188010335,2.14E7,5400.0
2.15E7,28.609375,3.996683517470956E-8,2.15E7,73.65380930232558,44.48578804494211,45.987111506768635,37.53234941771323,2.15E7,5400.0
2.16E7,28.734375,4.014145815744996E-8,2.16E7,73.652625,44.48310249881022,45.985070097988476,37.529159201804916,2.16E7,5400.0
2.17E7,28.875,4.033790901303291E-8,2.17E7,73.65406451612904,44.485922677474306,45.98694991452209,37.53126541007335,2.17E7,5400.0
2.18E7,29.0,4.0512531995773315E-8,2.18E7,73.65373394495413,44.485467394449884,45.985530651252354,37.53158504730795,2.18E7,5400.0
2.19E7,29.140625,4.070898285135627E-8,2.19E7,73.65390867579909,44.48528689897805,45.98605922498367,37.53019797354584,2.19E7,5400.0
2.2E7,29.265625,4.088360583409667E-8,2.2E7,73.65408181818182,44.48592633026692,45.98609473943082,37.531348289260976,2.2E7,5400.0
2.21E7,29.390625,4.105822881683707E-8,2.21E7,73.65394570135747,44.48622238655221,45.9874282191313,37.53275050373631,2.21E7,5400.0
2.22E7,29.515625,4.1232851799577475E-8,2.22E7,73.65442342342342,44.48755656004478,45.98920249106225,37.53469186531962,2.22E7,5400.0
2.23E7,29.65625,4.142930265516043E-8,2.23E7,73.65399551569507,44.4869756348029,45.98982797651197,37.53485062302384,2.23E7,5400.0
2.24E7,29.78125,4.160392563790083E-8,2.24E7,73.65403125,44.48676031545619,45.98901786815804,37.5334204044754,2.24E7,5400.0
2.25E7,29.90625,4.177854862064123E-8,2.25E7,73.65365333333334,44.48562151437671,45.98859787958938,37.53154942712848,2.25E7,5400.0
2.26E7,30.03125,4.1953171603381634E-8,2.26E7,73.65330088495575,44.48550102689359,45.987457752484325,37.532028144376156,2.26E7,5400.0
2.27E7,30.171875,4.2149622458964586E-8,2.27E7,73.65185022026431,44.48296921209105,45.984089364139,37.53076576076461,2.27E7,5400.0
2.28E7,30.296875,4.232424544170499E-8,2.28E7,73.65223684210527,44.48416816567812,45.985666347080056,37.53235926507827,2.28E7,5400.0
2.29E7,30.4375,4.252069629728794E-8,2.29E7,73.65133624454148,44.482138618286385,45.982958319681025,37.529970134950766,2.29E7,5400.0
2.3E7,30.5625,4.269531928002834E-8,2.3E7,73.65103913043478,44.482132774910184,45.98283344203152,37.531126146746665,2.3E7,5400.0
2.31E7,30.703125,4.2891770135611296E-8,2.31E7,73.65148484848486,44.4832605153999,45.98357526285774,37.53259098483377,2.31E7,5400.0
2.32E7,30.84375,4.308822099119425E-8,2.32E7,73.65199137931035,44.48413689255702,45.98443846857508,37.532926147326016,2.32E7,5400.0
2.33E7,30.96875,4.326284397393465E-8,2.33E7,73.65282832618026,44.48563479489255,45.987154410413225,37.53378516572511,2.33E7,5400.0
2.34E7,31.09375,4.343746695667505E-8,2.34E7,73.65341452991453,44.48660185515628,45.98877040390802,37.53438212383877,2.34E7,5400.0
2.35E7,31.234375,4.3633917812258005E-8,2.35E7,73.65321702127659,44.4857442898582,45.98798465940382,37.5324218294407,2.35E7,5400.0
2.36E7,31.359375,4.380854079499841E-8,2.36E7,73.65302966101694,44.485395566889146,45.98733554194606,37.531558800286355,2.36E7,5400.0
2.37E7,31.5,4.400499165058136E-8,2.37E7,73.65266666666666,44.4845314002234,45.98622580500342,37.53047035239464,2.37E7,5400.0
2.38E7,31.640625,4.420144250616431E-8,2.38E7,73.65230252100841,44.483760385331514,45.98548898029388,37.52923171763651,2.38E7,5400.0
2.39E7,31.765625,4.4376065488904715E-8,2.39E7,73.65284937238494,44.48455194589383,45.98508144695501,37.529238979962614,2.39E7,5400.0
2.4E7,31.90625,4.457251634448767E-8,2.4E7,73.65316666666666,44.48536818626182,45.984409794227474,37.53032351504308,2.4E7,5400.0
2.41E7,32.046875,4.476896720007062E-8,2.41E7,73.65346887966805,44.48588216125857,45.984669360891026,37.53124660576857,2.41E7,5400.0
2.42E7,32.171875,4.494359018281102E-8,2.42E7,73.6533347107438,44.48526876811164,45.984266043814806,37.5294072807092,2.42E7,5400.0
2.43E7,32.3125,4.5140041038393974E-8,2.43E7,73.65268724279835,44.48349959321828,45.98246049062805,37.52643642718651,2.43E7,5400.0
2.44E7,32.453125,4.533649189397693E-8,2.44E7,73.65280327868852,44.48423743050339,45.98252828564297,37.52794069430331,2.44E7,5400.0
2.45E7,32.578125,4.551111487671733E-8,2.45E7,73.65309387755103,44.48477292353762,45.98274742882162,37.52891166519095,2.45E7,5400.0
2.46E7,32.71875,4.570756573230028E-8,2.46E7,73.65252845528455,44.48402864135084,45.98227705956237,37.52842868549304,2.46E7,5400.0
2.47E7,32.84375,4.5882188715040684E-8,2.47E7,73.65185829959515,44.48308109779026,45.980909354711685,37.528044264148846,2.47E7,5400.0
2.48E7,32.96875,4.6056811697781086E-8,2.48E7,73.65214919354838,44.4837433985741,45.980132016715544,37.5291822116309,2.48E7,5400.0
2.49E7,33.109375,4.625326255336404E-8,2.49E7,73.6519718875502,44.483656027771154,45.98049185914742,37.52926593215065,2.49E7,5400.0
2.5E7,33.234375,4.642788553610444E-8,2.5E7,73.650644,44.48117888848023,45.976914212851476,37.52758929695078,2.5E7,5400.0
2.51E7,33.375,4.662433639168739E-8,2.51E7,73.6504422310757,44.48075541467069,45.97656120135749,37.5269127092598,2.51E7,5400.0
2.52E7,33.5,4.6798959374427795E-8,2.52E7,73.65094444444445,44.481905440262786,45.97877620888434,37.528547453267045,2.52E7,5400.0
2.53E7,33.640625,4.699541023001075E-8,2.53E7,73.65174308300395,44.48336560890067,45.97971590138776,37.529739893309355,2.53E7,5400.0
2.54E7,33.765625,4.717003321275115E-8,2.54E7,73.65195669291339,44.484151683731646,45.98056046878819,37.53185991327047,2.54E7,5400.0
2.55E7,33.90625,4.73664840683341E-8,2.55E7,73.6521411764706,44.484759350923525,45.97951794625967,37.53309664471288,2.55E7,5400.0
2.56E7,34.03125,4.7541107051074505E-8,2.56E7,73.65209765625,44.48419491617038,45.97982747823937,37.531466666888946,2.56E7,5400.0
2.57E7,34.15625,4.771573003381491E-8,2.57E7,73.65105447470816,44.482276135739966,45.978467904806536,37.529685645584074,2.57E7,5400.0
2.58E7,34.296875,4.791218088939786E-8,2.58E7,73.65142248062016,44.48324582596913,45.97797790193023,37.530889111089245,2.58E7,5400.0
2.59E7,34.4375,4.810863174498081E-8,2.59E7,73.6511583011583,44.48270438879411,45.97656909277273,37.53025951715309,2.59E7,5400.0
2.6E7,34.5625,4.8283254727721214E-8,2.6E7,73.65203461538462,44.48460993810055,45.97838290271078,37.532305431981385,2.6E7,5400.0
2.61E7,34.703125,4.847970558330417E-8,2.61E7,73.65152490421455,44.48381036532716,45.97795316365039,37.531718066876145,2.61E7,5400.0
2.62E7,34.828125,4.865432856604457E-8,2.62E7,73.65139694656489,44.483798414229106,45.97858889879672,37.532483256384566,2.62E7,5400.0
2.63E7,34.953125,4.882895154878497E-8,2.63E7,73.65073003802281,44.482099711856506,45.97826863117509,37.52976636915924,2.63E7,5400.0
2.64E7,35.09375,4.9025402404367924E-8,2.64E7,73.65041287878788,44.48167033071,45.97856100237727,37.52989005954079,2.64E7,5400.0
2.65E7,35.21875,4.9200025387108326E-8,2.65E7,73.64950943396227,44.48039272307831,45.977907578471296,37.52996408023034,2.65E7,5400.0
2.66E7,35.34375,4.937464836984873E-8,2.66E7,73.64912781954888,44.47950207447285,45.97710336150782,37.52897024740886,2.66E7,5400.0
2.67E7,35.484375,4.957109922543168E-8,2.67E7,73.65009737827715,44.48176877317352,45.980429893081485,37.53177940235678,2.67E7,5400.0
2.68E7,35.609375,4.974572220817208E-8,2.68E7,73.64957835820896,44.48136517024835,45.979649177024775,37.53268031092868,2.68E7,5400.0
2.69E7,35.75,4.9942173063755035E-8,2.69E7,73.64989591078067,44.48237675212698,45.98037554737508,37.53436493044528,2.69E7,5400.0
2.7E7,35.875,5.011679604649544E-8,2.7E7,73.64948518518518,44.48170446457795,45.98020307463029,37.53389386228611,2.7E7,5400.0
2.71E7,36.0,5.029141902923584E-8,2.71E7,73.64957933579336,44.481620967554,45.98042728101274,37.53341926431474,2.71E7,5400.0
2.72E7,36.140625,5.048786988481879E-8,2.72E7,73.6494669117647,44.48175973744306,45.979910196959956,37.53437644537945,2.72E7,5400.0
2.73E7,36.28125,5.0684320740401745E-8,2.73E7,73.64898901098901,44.48129334112281,45.979051620314706,37.53504404389531,2.73E7,5400.0
2.74E7,36.453125,5.09244273416698E-8,2.74E7,73.64898905109489,44.48137091610984,45.97912346318302,37.53542636433517,2.74E7,5400.0
2.75E7,36.59375,5.112087819725275E-8,2.75E7,73.64894909090908,44.48154309157032,45.97862952475464,37.53626566368943,2.75E7,5400.0
2.76E7,36.734375,5.13173290528357E-8,2.76E7,73.64823188405796,44.48010376694266,45.97649734951557,37.53473101653802,2.76E7,5400.0
2.77E7,36.859375,5.1491952035576105E-8,2.77E7,73.64848375451264,44.48051786019814,45.97689639494919,37.53475998569509,2.77E7,5400.0
2.78E7,37.0,5.168840289115906E-8,2.78E7,73.64857913669066,44.48085839075275,45.97770053055559,37.53499200779558,2.78E7,5400.0
2.79E7,37.125,5.186302587389946E-8,2.79E7,73.64837634408602,44.48005292980974,45.97807160729665,37.53315849320058,2.79E7,5400.0
2.8E7,37.25,5.203764885663986E-8,2.8E7,73.64842857142857,44.48024976966652,45.977021761512646,37.53338818237402,2.8E7,5400.0
2.81E7,37.375,5.2212271839380264E-8,2.81E7,73.64818505338079,44.47958701905641,45.97696612724566,37.53246812408438,2.81E7,5400.0
2.82E7,37.515625,5.240872269496322E-8,2.82E7,73.64831914893617,44.47965946914189,45.9764757814744,37.5324613861551,2.82E7,5400.0
2.83E7,37.640625,5.258334567770362E-8,2.83E7,73.64873851590106,44.48053328421053,45.97603950423243,37.533185516397374,2.83E7,5400.0
2.84E7,37.765625,5.275796866044402E-8,2.84E7,73.64887676056338,44.48064366489278,45.97603047516745,37.53325035282851,2.84E7,5400.0
2.85E7,37.90625,5.2954419516026974E-8,2.85E7,73.64820350877193,44.47939401016869,45.97457742946943,37.53221428680745,2.85E7,5400.0
2.86E7,38.03125,5.3129042498767376E-8,2.86E7,73.64922727272727,44.48157217574455,45.97717718974865,37.53499002226962,2.86E7,5400.0
2.87E7,38.171875,5.332549335435033E-8,2.87E7,73.64990592334495,44.48251185855936,45.97774226207829,37.534829858813836,2.87E7,5400.0
2.88E7,38.296875,5.350011633709073E-8,2.88E7,73.64926736111111,44.48144714003255,45.975847131160755,37.533893719370965,2.88E7,5400.0
2.89E7,38.4375,5.369656719267368E-8,2.89E7,73.64943944636678,44.481492048005606,45.97633470230243,37.533630179297795,2.89E7,5400.0
2.9E7,38.5625,5.3871190175414085E-8,2.9E7,73.65019655172414,44.48286827268404,45.978169687288215,37.53449770257827,2.9E7,5400.0
2.91E7,38.6875,5.404581315815449E-8,2.91E7,73.65013745704468,44.48263204792664,45.97759860671167,37.5341847512181,2.91E7,5400.0
2.92E7,38.828125,5.424226401373744E-8,2.92E7,73.64903424657534,44.48074663494459,45.97602030399258,37.532797489128384,2.92E7,5400.0
2.93E7,38.953125,5.441688699647784E-8,2.93E7,73.64847781569965,44.479915006106815,45.9746322043278,37.532526226077515,2.93E7,5400.0
2.94E7,39.09375,5.4613337852060795E-8,2.94E7,73.64869727891157,44.48033984168668,45.97475738866008,37.533397085052115,2.94E7,5400.0
2.95E7,39.21875,5.47879608348012E-8,2.95E7,73.64834237288136,44.47982954758759,45.97416527665125,37.533315612149075,2.95E7,5400.0
2.96E7,39.359375,5.498441169038415E-8,2.96E7,73.64904391891892,44.481428311357476,45.97552488335388,37.53498793886635,2.96E7,5400.0
2.97E7,39.484375,5.515903467312455E-8,2.97E7,73.64893602693603,44.48112355328914,45.97435657065763,37.534447272476804,2.97E7,5400.0
2.98E7,39.609375,5.5333657655864954E-8,2.98E7,73.64929530201341,44.481438363348666,45.97545331370082,37.53402710713505,2.98E7,5400.0
2.99E7,39.75,5.5530108511447906E-8,2.99E7,73.64905351170569,44.48132992106271,45.97530421634143,37.534706429254776,2.99E7,5400.0
3.0E7,39.875,5.570473149418831E-8,3.0E7,73.64921333333334,44.48160678262268,45.97505317932616,37.53486347409417,3.0E7,5400.0
3.01E7,40.015625,5.590118234977126E-8,3.01E7,73.64947508305649,44.48212622171157,45.976391199327004,37.535273456459706,3.01E7,5400.0
3.02E7,40.140625,5.6075805332511663E-8,3.02E7,73.64965894039736,44.482572518855534,45.97732580056587,37.53575024733568,3.02E7,5400.0
3.03E7,40.28125,5.6272256188094616E-8,3.03E7,73.6496600660066,44.48273557654468,45.978031938388,37.53613079107756,3.03E7,5400.0
3.04E7,40.40625,5.644687917083502E-8,3.04E7,73.65003618421052,44.48346116175821,45.97890474142584,37.53697888602883,3.04E7,5400.0
3.05E7,40.53125,5.662150215357542E-8,3.05E7,73.65001967213115,44.483800677840904,45.979640054445554,37.53767328077015,3.05E7,5400.0
3.06E7,40.65625,5.679612513631582E-8,3.06E7,73.65004248366013,44.48446564765521,45.979817586203566,37.53935605575863,3.06E7,5400.0
3.07E7,40.78125,5.6970748119056225E-8,3.07E7,73.64999674267101,44.48451065385613,45.97985733307094,37.53974197452823,3.07E7,5400.0
3.08E7,40.921875,5.716719897463918E-8,3.08E7,73.65025974025974,44.48517293242823,45.97969136406051,37.54033255148309,3.08E7,5400.0
3.09E7,41.046875,5.734182195737958E-8,3.09E7,73.65027508090614,44.48510981192661,45.98048094370855,37.5401446353726,3.09E7,5400.0
3.1E7,41.171875,5.751644494011998E-8,3.1E7,73.65007419354839,44.48483805050369,45.979807759394035,37.54011425484883,3.1E7,5400.0
3.11E7,41.3125,5.7712895795702934E-8,3.11E7,73.64991318327975,44.48466081142841,45.97984474130452,37.540394517404856,3.11E7,5400.0
3.12E7,41.4375,5.7887518778443336E-8,3.12E7,73.64970833333334,44.4843734131763,45.97965816144157,37.54059034170567,3.12E7,5400.0
3.13E7,41.5625,5.806214176118374E-8,3.13E7,73.65007348242811,44.48456713758637,45.97987792245611,37.539914495660405,3.13E7,5400.0
3.14E7,41.703125,5.825859261676669E-8,3.14E7,73.64991082802548,44.484117766891835,45.97834178835574,37.53905824476884,3.14E7,5400.0
3.15E7,41.84375,5.8455043472349644E-8,3.15E7,73.64972380952382,44.48426082798739,45.9783068101928,37.54048792292781,3.15E7,5400.0
3.16E7,41.984375,5.8651494327932596E-8,3.16E7,73.64954746835443,44.48375484413468,45.97790248304952,37.53954625621772,3.16E7,5400.0
3.17E7,42.109375,5.8826117310673E-8,3.17E7,73.64949842271294,44.48382702268008,45.97724231293288,37.53976899362947,3.17E7,5400.0
3.18E7,42.234375,5.90007402934134E-8,3.18E7,73.64902830188679,44.482763121305936,45.97677421550972,37.53855385314912,3.18E7,5400.0
3.19E7,42.375,5.919719114899635E-8,3.19E7,73.64896865203761,44.48233166972509,45.9767036002446,37.537569692671596,3.19E7,5400.0
3.2E7,42.5,5.9371814131736755E-8,3.2E7,73.649178125,44.48285330803075,45.97774508838533,37.53798752665405,3.2E7,5400.0
3.21E7,42.625,5.954643711447716E-8,3.21E7,73.64883177570093,44.48231300643507,45.976973908373985,37.53801543427553,3.21E7,5400.0
3.22E7,42.75,5.972106009721756E-8,3.22E7,73.64860869565217,44.48183583807866,45.97620817152742,37.537360067907514,3.22E7,5400.0
3.23E7,42.890625,5.991751095280051E-8,3.23E7,73.64793498452012,44.480388936189584,45.97461649239325,37.53563731656446,3.23E7,5400.0
3.24E7,43.03125,6.011396180838346E-8,3.24E7,73.64780555555555,44.48022617804492,45.9732428655298,37.53563963170942,3.24E7,5400.0
3.25E7,43.15625,6.028858479112387E-8,3.25E7,73.64792923076922,44.480488094597334,45.97349236175205,37.535597626586636,3.25E7,5400.0
3.26E7,43.28125,6.046320777386427E-8,3.26E7,73.64799693251534,44.48074162189834,45.972723333524094,37.535683884681056,3.26E7,5400.0
3.27E7,43.421875,6.065965862944722E-8,3.27E7,73.6481498470948,44.481438484943695,45.97343868811281,37.537281132704194,3.27E7,5400.0
3.28E7,43.546875,6.083428161218762E-8,3.28E7,73.64849695121951,44.48213525899673,45.973506225587556,37.53808075041371,3.28E7,5400.0
3.29E7,43.6875,6.103073246777058E-8,3.29E7,73.64827051671733,44.48170568940631,45.97313575104014,37.537885544948104,3.29E7,5400.0
3.3E7,43.828125,6.122718332335353E-8,3.3E7,73.64937272727273,44.4841048536466,45.9765593985254,37.54059531219767,3.3E7,5400.0
3.31E7,43.953125,6.140180630609393E-8,3.31E7,73.64916314199395,44.48419900295552,45.975295547436886,37.541688990783776,3.31E7,5400.0
3.32E7,44.078125,6.157642928883433E-8,3.32E7,73.64911746987953,44.48441787062645,45.97571724340268,37.542586337975095,3.32E7,5400.0
3.33E7,44.21875,6.177288014441729E-8,3.33E7,73.64956156156155,44.48519549791451,45.97701354647919,37.543442620792135,3.33E7,5400.0
3.34E7,44.34375,6.194750312715769E-8,3.34E7,73.64889221556886,44.483753226569014,45.97595184156443,37.54185599812198,3.34E7,5400.0
3.35E7,44.46875,6.212212610989809E-8,3.35E7,73.64975223880596,44.485366836914885,45.97829152189206,37.54337730768408,3.35E7,5400.0
3.36E7,44.59375,6.229674909263849E-8,3.36E7,73.65021130952381,44.48654964329541,45.9793343792284,37.54463866550892,3.36E7,5400.0
3.37E7,44.71875,6.24713720753789E-8,3.37E7,73.6496824925816,44.48544763213547,45.97795367140413,37.54332464454961,3.37E7,5400.0
3.38E7,44.859375,6.266782293096185E-8,3.38E7,73.64963905325443,44.48547039319906,45.977743472432934,37.543454890853475,3.38E7,5400.0
3.39E7,44.984375,6.284244591370225E-8,3.39E7,73.64961356932153,44.485809984595406,45.97791057416554,37.54435993844756,3.39E7,5400.0
3.4E7,45.125,6.30388967692852E-8,3.4E7,73.6503,44.48738536327818,45.97951961926313,37.546489496237236,3.4E7,5400.0
3.41E7,45.25,6.32135197520256E-8,3.41E7,73.6501935483871,44.4869144541777,45.979388285960034,37.5453216529747,3.41E7,5400.0
3.42E7,45.375,6.3388142734766E-8,3.42E7,73.65032456140351,44.48742756091167,45.981012646846104,37.545613637133876,3.42E7,5400.0
3.43E7,45.515625,6.358459359034896E-8,3.43E7,73.65017201166181,44.487524420398074,45.98074335304877,37.54639454797032,3.43E7,5400.0
3.44E7,45.640625,6.375921657308936E-8,3.44E7,73.65052906976744,44.48820393258486,45.98203361786642,37.54698246665435,3.44E7,5400.0
3.45E7,45.765625,6.393383955582976E-8,3.45E7,73.65013333333333,44.487394413755304,45.98110649817168,37.5461909424395,3.45E7,5400.0
3.46E7,45.90625,6.413029041141272E-8,3.46E7,73.65042196531792,44.48795906411983,45.981695067055725,37.547084817199774,3.46E7,5400.0
3.47E7,46.03125,6.430491339415312E-8,3.47E7,73.65032564841498,44.48765508936995,45.98245507693627,37.54668116184163,3.47E7,5400.0
3.48E7,46.171875,6.450136424973607E-8,3.48E7,73.65037068965518,44.48780268134609,45.9816600861485,37.54720905694674,3.48E7,5400.0
3.49E7,46.296875,6.467598723247647E-8,3.49E7,73.64957593123209,44.48636934738257,45.980484408244365,37.54598584670563,3.49E7,5400.0
3.5E7,46.421875,6.485061021521688E-8,3.5E7,73.64997714285715,44.48721375805113,45.98123270456462,37.546620755374754,3.5E7,5400.0
3.51E7,46.5625,6.504706107079983E-8,3.51E7,73.65062393162393,44.488380949261106,45.98209996496201,37.547459983098165,3.51E7,5400.0
3.52E7,46.6875,6.522168405354023E-8,3.52E7,73.65081818181818,44.488665096401384,45.98115804915754,37.54752493274595,3.52E7,5400.0
3.53E7,46.828125,6.541813490912318E-8,3.53E7,73.65096317280452,44.48850686921152,45.980878789543674,37.54651507887587,3.53E7,5400.0
3.54E7,46.953125,6.559275789186358E-8,3.54E7,73.65076553672316,44.48796165010065,45.98066681897851,37.54566669338222,3.54E7,5400.0
3.55E7,47.09375,6.578920874744654E-8,3.55E7,73.65104788732394,44.48860747349334,45.981147671300285,37.54622917921761,3.55E7,5400.0
3.56E7,47.21875,6.596383173018694E-8,3.56E7,73.65101685393259,44.48871163953977,45.98183273462797,37.54629895641715,3.56E7,5400.0
3.57E7,47.34375,6.613845471292734E-8,3.57E7,73.65118487394959,44.48872338475302,45.98173048966375,37.54547966082576,3.57E7,5400.0
3.58E7,47.484375,6.63349055685103E-8,3.58E7,73.65132122905028,44.4886800290547,45.9820978880978,37.54443080500502,3.58E7,5400.0
3.59E7,47.609375,6.65095285512507E-8,3.59E7,73.65178272980502,44.489485312689574,45.98301416289722,37.54501389339706,3.59E7,5400.0
3.6E7,47.734375,6.66841515339911E-8,3.6E7,73.65273611111111,44.49135007784356,45.98511742851068,37.546811010891325,3.6E7,5400.0
3.61E7,47.875,6.688060238957405E-8,3.61E7,73.65299168975069,44.491976128773594,45.98592732278055,37.547633269573886,3.61E7,5400.0
3.62E7,48.015625,6.7077053245157E-8,3.62E7,73.65294198895027,44.49183416599281,45.98588953368883,37.54706821767322,3.62E7,5400.0
3.63E7,48.125,6.722984835505486E-8,3.63E7,73.653,44.49203857002356,45.98679212420513,37.547768250864145,3.63E7,5400.0
3.64E7,48.25,6.740447133779526E-8,3.64E7,73.6527032967033,44.49155201308408,45.98700579198059,37.54768538578943,3.64E7,5400.0
3.65E7,48.390625,6.760092219337821E-8,3.65E7,73.65195342465753,44.49007887937326,45.98585820064574,37.54593687455666,3.65E7,5400.0
3.66E7,48.515625,6.777554517611861E-8,3.66E7,73.65181967213115,44.48981748305598,45.9860260045164,37.545717385296825,3.66E7,5400.0
3.67E7,48.65625,6.797199603170156E-8,3.67E7,73.65165395095367,44.48975430349863,45.98586638876027,37.54598227491322,3.67E7,5400.0
3.68E7,48.78125,6.814661901444197E-8,3.68E7,73.6521875,44.4907593281299,45.986519462772826,37.54681897624395,3.68E7,5400.0
3.69E7,48.921875,6.834306987002492E-8,3.69E7,73.6519972899729,44.490532398948716,45.98547514345716,37.54626339274474,3.69E7,5400.0
3.7E7,49.0625,6.853952072560787E-8,3.7E7,73.65138918918919,44.489405680136215,45.98434380357975,37.54506592179328,3.7E7,5400.0
3.71E7,49.1875,6.871414370834827E-8,3.71E7,73.65222641509433,44.491244664789335,45.98539581307444,37.54706958791899,3.71E7,5400.0
3.72E7,49.3125,6.888876669108868E-8,3.72E7,73.65212096774194,44.49085867554728,45.98442359927051,37.54659197804608,3.72E7,5400.0
3.73E7,49.453125,6.908521754667163E-8,3.73E7,73.6530616621984,44.49264737580468,45.98605435082215,37.548095248323555,3.73E7,5400.0
3.74E7,49.578125,6.925984052941203E-8,3.74E7,73.65319518716578,44.492757590537785,45.98624510119112,37.54805328082498,3.74E7,5400.0
3.75E7,49.71875,6.945629138499498E-8,3.75E7,73.65311733333333,44.49287586555306,45.98580214553787,37.54868460466966,3.75E7,5400.0
3.76E7,49.859375,6.965274224057794E-8,3.76E7,73.65328989361703,44.49342446006238,45.986280494537304,37.549542938789656,3.76E7,5400.0
3.77E7,49.984375,6.982736522331834E-8,3.77E7,73.65397877984084,44.49476821701837,45.98741724803784,37.550758929500496,3.77E7,5400.0
3.78E7,50.109375,7.000198820605874E-8,3.78E7,73.65426455026454,44.49533248353448,45.987570840314696,37.55164817331122,3.78E7,5400.0
3.79E7,50.25,7.019843906164169E-8,3.79E7,73.65460158311346,44.4961855263505,45.988968339013965,37.55273981881181,3.79E7,5400.0
3.8E7,50.375,7.03730620443821E-8,3.8E7,73.65468684210526,44.49633428089702,45.988817323943906,37.55307731965034,3.8E7,5400.0
3.81E7,50.5,7.05476850271225E-8,3.81E7,73.65511286089239,44.4970915111645,45.98879989143307,37.55378670069,3.81E7,5400.0
3.82E7,50.640625,7.074413588270545E-8,3.82E7,73.65488743455498,44.49678245576484,45.988268998340544,37.55384859957341,3.82E7,5400.0
3.83E7,50.765625,7.091875886544585E-8,3.83E7,73.65534203655353,44.49749082487747,45.989410181575614,37.554066150826735,3.83E7,5400.0
3.84E7,50.90625,7.11152097210288E-8,3.84E7,73.65489062500001,44.496549913068016,45.98914264804197,37.553185231238515,3.84E7,5400.0
3.85E7,51.03125,7.128983270376921E-8,3.85E7,73.65456103896105,44.4959878942591,45.987715033508096,37.55257672270459,3.85E7,5400.0
3.86E7,51.15625,7.146445568650961E-8,3.86E7,73.6548005181347,44.49631645384587,45.98796286883471,37.55256458430293,3.86E7,5400.0
3.87E7,51.296875,7.166090654209256E-8,3.87E7,73.65429457364341,44.49513130325812,45.98719017942362,37.551052433033036,3.87E7,5400.0
3.88E7,51.421875,7.183552952483296E-8,3.88E7,73.65470618556701,44.49594334300325,45.98853698626893,37.55195718479939,3.88E7,5400.0
3.89E7,51.5625,7.203198038041592E-8,3.89E7,73.654588688946,44.49587984508381,45.9878115360086,37.55193917843751,3.89E7,5400.0
3.9E7,51.6875,7.220660336315632E-8,3.9E7,73.6548641025641,44.496534101718,45.98884241442724,37.55276008016408,3.9E7,5400.0
3.91E7,51.828125,7.240305421873927E-8,3.91E7,73.65508695652174,44.49694766532546,45.988871071949504,37.553092106340024,3.91E7,5400.0
3.92E7,51.953125,7.257767720147967E-8,3.92E7,73.65563010204082,44.498013081795044,45.98936930739098,37.554044631564075,3.92E7,5400.0
3.93E7,52.078125,7.275230018422008E-8,3.93E7,73.65525954198473,44.497703967699046,45.98887651253305,37.554524154560085,3.93E7,5400.0
3.94E7,52.21875,7.294875103980303E-8,3.94E7,73.65589593908629,44.49890839024783,45.9903512357292,37.555715596444514,3.94E7,5400.0
3.95E7,52.34375,7.312337402254343E-8,3.95E7,73.65586075949368,44.49879426638488,45.99038377845352,37.555402973595974,3.95E7,5400.0
3.96E7,52.453125,7.327616913244128E-8,3.96E7,73.65556818181818,44.49812188671928,45.98981258988199,37.55442905318633,3.96E7,5400.0
3.97E7,52.59375,7.347261998802423E-8,3.97E7,73.6552241813602,44.49736667876144,45.98916651398102,37.55347260007459,3.97E7,5400.0
3.98E7,52.71875,7.364724297076464E-8,3.98E7,73.65570351758794,44.49827259580792,45.9904334573395,37.554401514698974,3.98E7,5400.0
3.99E7,52.859375,7.384369382634759E-8,3.99E7,73.6560426065163,44.49869765701165,45.990873071007,37.55397513586647,3.99E7,5400.0
4.0E7,52.984375,7.401831680908799E-8,4.0E7,73.6557775,44.497949686301254,45.98969048175767,37.55258526178553,4.0E7,5400.0
4.01E7,53.109375,7.41929397918284E-8,4.01E7,73.65574812967581,44.49801481607744,45.989941513041074,37.553042594448414,4.01E7,5400.0
4.02E7,53.25,7.438939064741135E-8,4.02E7,73.65564676616916,44.49790158004881,45.98970735157846,37.55287373367649,4.02E7,5400.0
4.03E7,53.375,7.456401363015175E-8,4.03E7,73.65504962779156,44.49670120578931,45.989088865145206,37.5516285020623,4.03E7,5400.0
4.04E7,53.515625,7.47604644857347E-8,4.04E7,73.65560148514851,44.49765767895346,45.989904814458704,37.5522010057469,4.04E7,5400.0
4.05E7,53.640625,7.49350874684751E-8,4.05E7,73.65582716049383,44.49823717254131,45.9904691772967,37.5529834992322,4.05E7,5400.0
4.06E7,53.765625,7.51097104512155E-8,4.06E7,73.65523645320197,44.49693958963374,45.98909205251492,37.5514941612023,4.06E7,5400.0
4.07E7,53.890625,7.528433343395591E-8,4.07E7,73.65533415233415,44.49705259165725,45.989369219395925,37.5514879592885,4.07E7,5400.0
4.08E7,54.015625,7.545895641669631E-8,4.08E7,73.6552818627451,44.497107026193774,45.989186526266415,37.55164258722405,4.08E7,5400.0
