learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5.02E7,325.46875,0.001894482139291035,5.02E7,99.26244820717132,98.48808989511177,98.48786908759432,98.2514926262302,5.02E7,3.17878E7,12934.0,8011.0,8011.0,16.0,3887.891837756635,0.0,1.0197086083162032
5.03E7,326.28125,0.0019011724297888577,5.03E7,99.26333996023857,98.48991705613719,98.48969910717227,98.25360144624838,5.03E7,3.1829072E7,12940.0,8014.0,8014.0,16.0,3887.891837756635,0.0,1.0197086083162032
5.04E7,327.109375,0.0019080018361758752,5.04E7,99.26423214285714,98.49174879650971,98.49152950537324,98.25572945040946,5.04E7,3.187788E7,12961.0,8026.0,8026.0,16.0,3887.891837756635,0.0,1.0197086083162032
5.05E7,327.90625,0.0019145875392132439,5.05E7,99.26507524752475,98.49347402757691,98.4932403741929,98.25771436133522,5.05E7,3.194584E7,12967.0,8029.0,8029.0,16.0,3887.891837756635,0.0,1.0197086083162032
5.06E7,328.75,0.001921562401985284,5.06E7,99.26595454545455,98.49527843492751,98.49504086372055,98.25980750203641,5.06E7,3.1953928E7,12980.0,8037.0,8037.0,16.0,3887.891837756635,0.0,1.0197086083162032
5.07E7,329.546875,0.0019281609194392029,5.07E7,99.2667909270217,98.49699195468958,98.49675574999408,98.26178584312414,5.07E7,3.2008E7,12994.0,8044.0,8044.0,16.0,3887.891837756635,0.0,1.0197086083162032
5.08E7,330.359375,0.0019348946697169192,5.08E7,99.2676062992126,98.49866019194997,98.49843259150656,98.26370476260833,5.08E7,3.2035832E7,13011.0,8054.0,8054.0,16.0,3887.891837756635,0.0,1.0197086083162032
5.09E7,331.15625,0.001941503940066064,5.09E7,99.26844990176818,98.50038486695145,98.50017217293114,98.26568495986743,5.09E7,3.206016E7,13030.0,8065.0,8065.0,16.0,3887.891837756635,0.0,1.0197086083162032
5.1E7,332.609375,0.0019535752479310354,5.1E7,99.26934509803922,98.50222157086075,98.50200458201661,98.26781537619377,5.1E7,3.2110992E7,13039.0,8071.0,8071.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.11E7,333.453125,0.00196058952136405,5.11E7,99.27022896281801,98.5040340063536,98.50383244663054,98.26991333862378,5.11E7,3.213448E7,13052.0,8079.0,8079.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.12E7,334.265625,0.001967349946143157,5.12E7,99.27109374999999,98.50580673307306,98.50561331999863,98.27196397683875,5.12E7,3.2162736E7,13079.0,8100.0,8100.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.13E7,335.125,0.0019745051424251868,5.13E7,99.2719746588694,98.50761142817906,98.50742683803023,98.27404876438312,5.13E7,3.2184088E7,13085.0,8103.0,8103.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.14E7,335.953125,0.0019814087706294635,5.14E7,99.27286770428016,98.50944199295901,98.50926162289798,98.27616520948219,5.14E7,3.2224328E7,13107.0,8117.0,8117.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.15E7,336.796875,0.001988449787572285,5.15E7,99.27377669902913,98.51130680632141,98.51113483090201,98.27832652445127,5.15E7,3.2257E7,13113.0,8120.0,8120.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.16E7,337.59375,0.001995104469113155,5.16E7,99.27459883720931,98.51299521176666,98.51283044156509,98.2802899460546,5.16E7,3.228044E7,13127.0,8127.0,8127.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.17E7,338.390625,0.0020017707875295953,5.17E7,99.27544680851064,98.51473296135141,98.51457046903724,98.28229782342189,5.17E7,3.2336888E7,13135.0,8131.0,8131.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.18E7,339.1875,0.0020084432327874104,5.18E7,99.27631467181467,98.51651462335529,98.51635719859375,98.28436685018303,5.18E7,3.2366608E7,13153.0,8143.0,8143.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.19E7,340.0,0.0020152539108271913,5.19E7,99.27712716763006,98.51817951100756,98.51801901498554,98.28629053439435,5.19E7,3.2401816E7,13164.0,8150.0,8150.0,16.0,3901.8074588031222,0.0,1.0196721094919363
5.2E7,341.515625,0.0020279850099662626,5.2E7,99.27794423076924,98.51985028740235,98.51968041381404,98.28820992154293,5.2E7,3.2469568E7,13171.0,8155.0,8155.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.21E7,342.359375,0.0020350754364820505,5.21E7,99.27880614203455,98.52162123811391,98.5214523436532,98.290270204033,5.21E7,3.248336E7,13186.0,8164.0,8164.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.22E7,343.15625,0.0020417788424917185,5.22E7,99.27967432950192,98.52340185266323,98.52324302602392,98.29233238575439,5.22E7,3.2516792E7,13190.0,8166.0,8166.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.23E7,343.984375,0.0020487533675623126,5.23E7,99.28047036328871,98.5250379810806,98.52488097667043,98.29423810262875,5.23E7,3.2555256E7,13205.0,8175.0,8175.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.24E7,344.84375,0.0020559987212052672,5.24E7,99.28129389312977,98.52673087837928,98.5265705917024,98.29621120281784,5.24E7,3.2589616E7,13219.0,8182.0,8182.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.25E7,345.671875,0.0020629869179942437,5.25E7,99.28214285714286,98.52847829482826,98.52830918100771,98.29825422896522,5.25E7,3.2619072E7,13229.0,8187.0,8187.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.26E7,346.484375,0.002069849165951988,5.26E7,99.28294676806082,98.53012889897246,98.52995495933531,98.30017264625039,5.26E7,3.264716E7,13237.0,8191.0,8191.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.27E7,347.296875,0.0020767194584671717,5.27E7,99.2837229601518,98.53171982566153,98.53155209362886,98.30201160601098,5.27E7,3.2685432E7,13248.0,8198.0,8198.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.28E7,348.109375,0.0020835930989576605,5.28E7,99.28451136363637,98.53333232120845,98.53315754013356,98.30386451820505,5.28E7,3.270136E7,13254.0,8201.0,8201.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.29E7,348.921875,0.002090474842860001,5.29E7,99.28530812854443,98.53496449294093,98.53478797303966,98.30574911623327,5.29E7,3.2739912E7,13263.0,8207.0,8207.0,16.0,3904.8573881054567,0.0,1.0196411820182016
5.3E7,350.3125,0.002102259368370546,5.3E7,99.28613962264151,98.53666203503624,98.53647779184561,98.30769025703252,5.3E7,3.2757024E7,13276.0,8215.0,8215.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.31E7,351.140625,0.002109284646931984,5.31E7,99.286934086629,98.53829434486167,98.53811261016962,98.3095903574353,5.31E7,3.279216E7,13294.0,8227.0,8227.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.32E7,351.9375,0.0021160508122476233,5.32E7,99.28772744360901,98.53991771912824,98.53973088556135,98.3114588404919,5.32E7,3.2821224E7,13303.0,8233.0,8233.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.33E7,352.734375,0.0021228197944259996,5.33E7,99.2885253283302,98.54155198454822,98.54137880275098,98.31334548218936,5.33E7,3.2834888E7,13312.0,8239.0,8239.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.34E7,353.53125,0.0021295975982664255,5.34E7,99.28930898876405,98.54316268330366,98.54298971037281,98.31522244107781,5.34E7,3.287768E7,13318.0,8242.0,8242.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.35E7,354.375,0.0021367778857691315,5.35E7,99.29008785046729,98.54475949267668,98.54458250023347,98.31706978907575,5.35E7,3.289504E7,13343.0,8256.0,8256.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.36E7,355.171875,0.002143568659052511,5.36E7,99.2908619402985,98.5463460936758,98.54616041469643,98.31890448076453,5.36E7,3.2940592E7,13356.0,8264.0,8264.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.37E7,355.984375,0.0021504970610516866,5.37E7,99.29161266294227,98.54788554823918,98.54771343052785,98.3206865971054,5.37E7,3.2961888E7,13366.0,8272.0,8272.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.38E7,356.78125,0.002157298852754239,5.38E7,99.29234758364312,98.54939465095346,98.54921976125195,98.32243973963243,5.38E7,3.299404E7,13379.0,8280.0,8280.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.39E7,357.578125,0.0021641038224980646,5.39E7,99.29312430426717,98.5509890790112,98.55083350674246,98.32429146683279,5.39E7,3.3009456E7,13394.0,8289.0,8289.0,16.0,3910.6376141205114,0.0,1.01964571376206
5.4E7,359.015625,0.0021763934101909394,5.4E7,99.29387037037037,98.55251817868506,98.55236762929862,98.32605980836281,5.4E7,3.3046984E7,13414.0,8302.0,8302.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.41E7,359.84375,0.002183480803634867,5.41E7,99.29467467652495,98.55416139262357,98.55401536882326,98.3279423293668,5.41E7,3.3082096E7,13430.0,8313.0,8313.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.42E7,360.671875,0.0021905774452413117,5.42E7,99.2954594095941,98.55576909228748,98.55563637353947,98.32979839014436,5.42E7,3.3125264E7,13432.0,8314.0,8314.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.43E7,361.5,0.0021976743644982985,5.43E7,99.29618047882136,98.55724708373222,98.55712025404868,98.33150668473057,5.43E7,3.312656E7,13448.0,8325.0,8325.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.44E7,362.296875,0.002204512722641488,5.44E7,99.29694669117647,98.55881607231586,98.55869268349082,98.33331553902694,5.44E7,3.3171416E7,13452.0,8327.0,8327.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.45E7,363.125,0.0022116236872453655,5.45E7,99.2977633027523,98.56048976041912,98.56035819007754,98.33525014376079,5.45E7,3.319212E7,13476.0,8342.0,8342.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.46E7,363.953125,0.0022187405202162658,5.46E7,99.29853296703297,98.56206471982708,98.5619361950403,98.33706342493008,5.46E7,3.3219512E7,13492.0,8353.0,8353.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.47E7,364.765625,0.0022257314256017304,5.47E7,99.29928884826326,98.56361369203222,98.56348298175072,98.33885410408209,5.47E7,3.3259248E7,13507.0,8362.0,8362.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.48E7,365.578125,0.0022327332140088807,5.48E7,99.30008211678832,98.5652365951415,98.56509295835517,98.34072000003115,5.48E7,3.3311024E7,13517.0,8370.0,8370.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.49E7,366.390625,0.0022397400521246406,5.49E7,99.30084335154828,98.56679577063416,98.5666573223326,98.34251963080702,5.49E7,3.3335048E7,13523.0,8373.0,8373.0,16.0,3903.8198024572393,0.0,1.0196692872141981
5.5E7,367.84375,0.0022522921192770205,5.5E7,99.30156,98.56826749451265,98.56812524123669,98.34422936290964,5.5E7,3.3389864E7,13529.0,8376.0,8376.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.51E7,368.671875,0.0022594519435208188,5.51E7,99.30232486388385,98.56983701025645,98.56969861311156,98.34604935077687,5.51E7,3.3420184E7,13533.0,8378.0,8378.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.52E7,369.484375,0.002266484469065391,5.52E7,99.3030579710145,98.57133709771614,98.57120292307833,98.3477752824585,5.52E7,3.3457256E7,13551.0,8390.0,8390.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.53E7,370.328125,0.002273794801795804,5.53E7,99.30373779385172,98.57273148850763,98.57258295890945,98.34939173225023,5.53E7,3.3490816E7,13562.0,8397.0,8397.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.54E7,371.15625,0.0022809726887498987,5.54E7,99.30446570397112,98.57422841708654,98.57407004592348,98.35113718284802,5.54E7,3.3504496E7,13582.0,8410.0,8410.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.55E7,371.984375,0.002288159650763394,5.55E7,99.30524864864864,98.57583402870881,98.57566972745467,98.35299722750881,5.55E7,3.3546856E7,13591.0,8416.0,8416.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.56E7,372.828125,0.002295492527320878,5.56E7,99.30596043165467,98.57729633230561,98.57713792506365,98.35469935420778,5.56E7,3.3594096E7,13595.0,8418.0,8417.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.57E7,373.6875,0.0023029573632973354,5.57E7,99.30671992818671,98.57885306356687,98.57869353183489,98.35649939823816,5.57E7,3.3576848E7,13601.0,8421.0,8417.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.58E7,374.65625,0.002311378432463648,5.58E7,99.30744623655914,98.580343529302,98.58017458659289,98.35822809203457,5.58E7,3.360144E7,13608.0,8426.0,8417.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.59E7,375.59375,0.002319526453373126,5.59E7,99.30816457960644,98.581816935172,98.58165194477503,98.35993605575851,5.59E7,3.3595664E7,13619.0,8433.0,8417.0,16.0,3909.660936007641,0.0,1.0196212697710836
5.6E7,377.296875,0.0023343111554923884,5.6E7,99.30888392857142,98.58329107183104,98.58312967900807,98.36163964809614,5.6E7,3.3555864E7,13629.0,8438.0,8408.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.61E7,378.265625,0.0023427034699448593,5.61E7,99.30963101604277,98.58481909530416,98.58465691898364,98.36339572873824,5.61E7,3.3486704E7,13657.0,8458.0,8408.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.62E7,379.125,0.002350148042702737,5.62E7,99.31036654804271,98.5863246972786,98.58615915276215,98.36513043156576,5.62E7,3.3485704E7,13673.0,8469.0,8407.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.63E7,379.984375,0.0023575913206635352,5.63E7,99.31111012433392,98.58785164682867,98.58769930501602,98.36690426617601,5.63E7,3.347988E7,13688.0,8478.0,8407.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.64E7,380.828125,0.002364905830375695,5.64E7,99.31180496453901,98.58927798924302,98.58911801719432,98.36856024060481,5.64E7,3.3509952E7,13696.0,8482.0,8407.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.65E7,381.71875,0.0023726272565545515,5.65E7,99.31251327433628,98.59073284883577,98.59057485989476,98.37025206317746,5.65E7,3.351236E7,13712.0,8490.0,8407.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.66E7,382.5625,0.002379939297097735,5.66E7,99.31326148409893,98.59226677786455,98.59209608580008,98.37202728619879,5.66E7,3.349864E7,13733.0,8502.0,8407.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.67E7,383.4375,0.0023875274834507664,5.67E7,99.313987654321,98.59375299788728,98.59357626774165,98.37373842319911,5.67E7,3.3522184E7,13740.0,8507.0,8407.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.68E7,384.328125,0.002395251643158392,5.68E7,99.31470070422536,98.59521216129018,98.59503020766266,98.37541885395599,5.68E7,3.3524224E7,13751.0,8514.0,8407.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.69E7,385.21875,0.0024029773714654666,5.69E7,99.3153251318102,98.59649321458959,98.59631807869029,98.3769035178756,5.69E7,3.3531032E7,13768.0,8524.0,8406.0,16.0,3913.479862183676,62.857142857142854,1.0196496289739134
5.7E7,386.671875,0.0024155804711174116,5.7E7,99.31601403508772,98.59790469941572,98.59772054055695,98.37853392386829,5.7E7,3.3525616E7,13781.0,8532.0,8406.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.71E7,387.5,0.002422770266194776,5.71E7,99.31667600700526,98.59926088793829,98.59908720825568,98.38009935757064,5.71E7,3.356008E7,13785.0,8534.0,8413.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.72E7,388.40625,0.0024306400037150725,5.72E7,99.31736013986014,98.60066185065219,98.60048049679772,98.38171526825764,5.72E7,3.356716E7,13795.0,8539.0,8413.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.73E7,389.359375,0.0024389080008323715,5.73E7,99.31806108202443,98.60210018907128,98.60190524673654,98.38338269778336,5.73E7,3.3531488E7,13813.0,8551.0,8413.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.74E7,390.28125,0.002446900316087218,5.74E7,99.31882229965157,98.60366414629272,98.60348007752872,98.38520218838316,5.74E7,3.35122E7,13833.0,8564.0,8412.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.75E7,391.140625,0.0024543565260117042,5.75E7,99.31953913043479,98.60513267347989,98.60495089561928,98.38689801599568,5.75E7,3.3538048E7,13835.0,8565.0,8412.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.76E7,392.109375,0.002462768210098147,5.76E7,99.32027430555556,98.60663503433265,98.60645633965161,98.38862110223072,5.76E7,3.3563992E7,13841.0,8568.0,8412.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.77E7,393.046875,0.0024709011241793627,5.77E7,99.32097920277296,98.60808081656319,98.60789704816044,98.39029613095055,5.77E7,3.3533376E7,13857.0,8579.0,8412.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.78E7,393.921875,0.0024784884503525157,5.78E7,99.32163667820069,98.60943141580653,98.60924149580369,98.39186762271824,5.78E7,3.3518384E7,13880.0,8595.0,8412.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.79E7,394.78125,0.0024859336135947757,5.79E7,99.32232124352332,98.61083471569654,98.61064863449283,98.39348971426605,5.79E7,3.348836E7,13904.0,8610.0,8412.0,16.0,3909.513204853676,61.3968253968254,1.019911469964623
5.8E7,396.28125,0.002498924157213574,5.8E7,99.32305689655172,98.61234713825698,98.61216044188373,98.39525266145556,5.8E7,3.3476376E7,13925.0,8622.0,8411.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.81E7,397.140625,0.0025063859073755634,5.81E7,99.32375387263339,98.61377812426184,98.61359151672522,98.39691485499019,5.81E7,3.3562968E7,13929.0,8624.0,8430.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.82E7,398.015625,0.0025139889703132204,5.82E7,99.32444158075602,98.61518585422976,98.61500245683612,98.39853669408933,5.82E7,3.3587904E7,13944.0,8633.0,8430.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.83E7,398.921875,0.002521862440238085,5.83E7,99.32509777015437,98.61653269577864,98.61635120600864,98.40009992971251,5.83E7,3.358308E7,13963.0,8644.0,8430.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.84E7,399.78125,0.002529333961849462,5.84E7,99.32577739726027,98.61793159039445,98.61774357150324,98.40173581169427,5.84E7,3.360692E7,13976.0,8652.0,8430.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.85E7,400.640625,0.002536805602624856,5.85E7,99.32646666666668,98.61934431034909,98.61916161423697,98.40336937740292,5.85E7,3.3607456E7,13989.0,8660.0,8430.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.86E7,401.515625,0.0025444115068724675,5.86E7,99.32715699658704,98.62075521648049,98.62057360006689,98.404988812276,5.86E7,3.3600456E7,14009.0,8673.0,8430.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.87E7,402.40625,0.0025521496844400325,5.87E7,99.32781431005111,98.6221024136701,98.62192903322021,98.40654648098096,5.87E7,3.3585064E7,14028.0,8684.0,8429.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.88E7,403.234375,0.002559347521099778,5.88E7,99.32849149659863,98.62349279726361,98.62333644626342,98.40816133839795,5.88E7,3.3597616E7,14045.0,8694.0,8429.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.89E7,404.1875,0.0025676343071649563,5.89E7,99.32915619694397,98.62485612504376,98.62470183460452,98.40974110494874,5.89E7,3.3607688E7,14068.0,8707.0,8429.0,16.0,3899.9072642967544,61.725118483412324,1.0201502086963263
5.9E7,405.671875,0.0025805209691235264,5.9E7,99.32985762711864,98.62629559663627,98.62613706612937,98.41141059951829,5.9E7,3.355824E7,14080.0,8713.0,8412.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
5.91E7,406.53125,0.002587987512524704,5.91E7,99.33048223350254,98.62757942150172,98.62742148142183,98.41290679378653,5.91E7,3.3584528E7,14092.0,8719.0,8412.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
5.92E7,407.375,0.0025953242028481315,5.92E7,99.3311402027027,98.62892734507788,98.62877313349053,98.41446307272425,5.92E7,3.3611568E7,14096.0,8721.0,8412.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
5.93E7,408.25,0.002602927177051443,5.93E7,99.33184148397977,98.63036369520324,98.63022218328724,98.41612045892045,5.93E7,3.3587512E7,14114.0,8733.0,8412.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
5.94E7,409.171875,0.002610931930022261,5.94E7,99.33250336700337,98.63172064569666,98.63157066053645,98.41769016118334,5.94E7,3.3564352E7,14132.0,8745.0,8411.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
5.95E7,410.046875,0.0026185235679602337,5.95E7,99.33317478991597,98.63309489543556,98.63294613560868,98.4192735314044,5.95E7,3.3537432E7,14145.0,8753.0,8411.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
5.96E7,410.96875,0.0026265323847959113,5.96E7,99.3338255033557,98.63443008145639,98.63428601835864,98.42082273926161,5.96E7,3.3581392E7,14149.0,8755.0,8411.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
5.97E7,411.875,0.0026344094389545093,5.97E7,99.3344824120603,98.63577555659487,98.63564058538124,98.42237563512728,5.97E7,3.3598368E7,14163.0,8762.0,8411.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
5.98E7,412.765625,0.0026421534596011024,5.98E7,99.33515551839464,98.6371517851914,98.6370127102832,98.42395589263108,5.98E7,3.3610424E7,14173.0,8767.0,8411.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
5.99E7,413.640625,0.002649768635682346,5.99E7,99.33584307178631,98.63856132442795,98.63841948097509,98.4255869292253,5.99E7,3.3641416E7,14177.0,8769.0,8411.0,16.0,3907.0665559378335,61.54929577464789,1.0203118990921558
6.0E7,415.109375,0.002662520356825551,6.0E7,99.33651833333333,98.6399411870328,98.63980445991092,98.42716918465493,6.0E7,3.3560104E7,14187.0,8774.0,8388.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.01E7,415.953125,0.0026698488608235477,6.01E7,99.33710981697172,98.64115442066515,98.64103126582853,98.42857338948859,6.01E7,3.3574064E7,14195.0,8778.0,8388.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.02E7,416.8125,0.002677306523837613,6.02E7,99.3378073089701,98.64258336078028,98.64245789223742,98.4302230730037,6.02E7,3.3544584E7,14210.0,8787.0,8388.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.03E7,417.703125,0.002685019802884197,6.03E7,99.33849585406301,98.64399639594274,98.64386513412879,98.43186167790843,6.03E7,3.3477E7,14248.0,8812.0,8387.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.04E7,418.59375,0.0026927318746068807,6.04E7,99.33917052980132,98.64538223208969,98.64525261067558,98.4334737031154,6.04E7,3.347176E7,14267.0,8823.0,8387.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.05E7,419.546875,0.0027009765754014026,6.05E7,99.3398396694215,98.64675152704064,98.64662119361047,98.4350494812546,6.05E7,3.3437008E7,14293.0,8839.0,8387.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.06E7,420.40625,0.00270841335447686,6.06E7,99.34050495049505,98.64810815222543,98.64797401619147,98.43659598578667,6.06E7,3.3450648E7,14310.0,8849.0,8387.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.07E7,421.21875,0.0027154508742387386,6.07E7,99.34117957166391,98.64949333115128,98.64935822528729,98.43820578313452,6.07E7,3.3481016E7,14318.0,8853.0,8387.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.08E7,422.09375,0.0027230287692186195,6.08E7,99.34184046052633,98.65084906356749,98.6507137297189,98.43977810406221,6.08E7,3.347672E7,14337.0,8864.0,8386.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.09E7,422.921875,0.0027302112528316967,6.09E7,99.34249753694581,98.6521964030628,98.65205497159907,98.4413376565347,6.09E7,3.3525952E7,14343.0,8867.0,8386.0,16.0,3917.032457496136,61.46556473829201,1.0204767755084312
6.1E7,424.4375,0.002743355288920508,6.1E7,99.34316721311475,98.65356836142715,98.65343759769407,98.44292192423276,6.1E7,3.3522728E7,14366.0,8883.0,8386.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.11E7,425.265625,0.00275054348150863,6.11E7,99.34380687397709,98.65488147875683,98.65473977126075,98.44444555666145,6.11E7,3.35526E7,14377.0,8890.0,8393.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.12E7,426.09375,0.002757728381709763,6.12E7,99.34446732026144,98.65623505912512,98.65609239332136,98.4460098166646,6.12E7,3.3537232E7,14396.0,8904.0,8393.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.13E7,426.90625,0.0027647783735624703,6.13E7,99.34513539967374,98.65759871322051,98.65746233251305,98.44756888518614,6.13E7,3.3540352E7,14403.0,8909.0,8393.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.14E7,427.75,0.0027720913815169786,6.14E7,99.34574429967427,98.65885152906047,98.65871363347593,98.44903234255563,6.14E7,3.3503072E7,14429.0,8925.0,8393.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.15E7,428.59375,0.002779396735746153,6.15E7,99.34637073170731,98.66013248436737,98.65999536710987,98.45050422927211,6.15E7,3.3468008E7,14454.0,8942.0,8393.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.16E7,429.4375,0.002786705383364782,6.16E7,99.34702597402597,98.66147438305008,98.6613416130522,98.45205270268106,6.16E7,3.3483096E7,14464.0,8947.0,8393.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.17E7,430.265625,0.002793884631149314,6.17E7,99.34764667747163,98.66274625021951,98.66261930207216,98.45352181856632,6.17E7,3.3510848E7,14468.0,8949.0,8393.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.18E7,431.09375,0.002801069832995481,6.18E7,99.34827508090615,98.66403655859504,98.6639126613421,98.4550210530741,6.18E7,3.353864E7,14472.0,8951.0,8392.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.19E7,431.953125,0.0028085285026787045,6.19E7,99.34884329563812,98.66520120061355,98.66508026008457,98.45636709224001,6.19E7,3.3549112E7,14480.0,8955.0,8392.0,16.0,3912.270927736704,61.53722334004024,1.0208240912420665
6.2E7,433.53125,0.0028222218736643997,6.2E7,99.34949677419354,98.66654316924188,98.66642881552279,98.45792658358351,6.2E7,3.354064E7,14495.0,8964.0,8392.0,16.0,3910.3574833174453,61.38461538461539,1.0209981896348927
6.21E7,434.390625,0.002829687997323667,6.21E7,99.35014492753623,98.66786966795198,98.66774626449171,98.45945404908278,6.21E7,3.358264E7,14499.0,8966.0,8395.0,16.0,3910.3574833174453,61.38461538461539,1.0209981896348927
